timestamp_ms,rssi,label
15:55:55.369 -> 5961087,-70,idle
15:55:55.369 -> 5961087,-70,idle
15:55:58.143 -> 4087636,-70,idle
15:55:58.367 -> 5964077,-64,idle
15:55:58.367 -> 5964077,-64,idle
15:56:01.107 -> 4090636,-70,idle
15:56:01.355 -> 5967068,-68,idle
15:56:01.355 -> 5967068,-68,idle
15:56:04.118 -> 4093636,-73,idle
15:56:04.360 -> 5970058,-69,idle
15:56:04.360 -> 5970058,-69,idle
15:56:07.129 -> 4096636,-71,idle
15:56:07.349 -> 5973049,-77,idle
15:56:07.349 -> 5973049,-77,idle
15:56:10.142 -> 4099636,-74,idle
15:56:10.348 -> 5976040,-64,idle
15:56:10.348 -> 5976040,-64,idle
15:56:13.099 -> 4102636,-73,idle
15:56:13.331 -> 5979030,-70,idle
15:56:13.331 -> 5979030,-70,idle
15:56:15.629 -> 4105136,-75,idle
15:56:16.306 -> 5982021,-68,idle
15:56:16.306 -> 5982021,-68,idle
15:56:18.601 -> 4108136,-73,idle
15:56:19.304 -> 5985012,-65,idle
15:56:19.304 -> 5985012,-65,idle
15:56:21.614 -> 4111136,-76,idle
15:56:22.303 -> 5988002,-71,idle
15:56:22.303 -> 5988002,-71,idle
15:56:24.138 -> 4113636,-70,idle
15:56:25.305 -> 5990993,-70,idle
15:56:25.305 -> 5990993,-70,idle
15:56:27.108 -> 4116636,-71,idle
15:56:28.298 -> 5993984,-65,idle
15:56:28.298 -> 5993984,-65,idle
15:56:30.130 -> 4119636,-73,idle
15:56:31.256 -> 5996974,-66,idle
15:56:31.256 -> 5996974,-66,idle
15:56:33.138 -> 4122636,-72,idle
15:56:34.263 -> 5999965,-65,idle
15:56:34.263 -> 5999965,-65,idle
15:56:36.102 -> 4125636,-71,idle
15:56:37.254 -> 6002955,-64,idle
15:56:37.254 -> 6002955,-64,idle
15:56:39.112 -> 4128636,-72,idle
15:56:40.255 -> 6005946,-67,idle
15:56:40.255 -> 6005946,-67,idle
15:56:42.141 -> 4131636,-75,idle
15:56:43.254 -> 6008937,-67,idle
15:56:43.254 -> 6008937,-67,idle
15:56:45.099 -> 4134636,-75,idle
15:56:46.211 -> 6011927,-66,idle
15:56:46.211 -> 6011927,-66,idle
15:56:48.109 -> 4137636,-74,idle
15:56:49.206 -> 6014918,-68,idle
15:56:49.206 -> 6014918,-68,idle
15:56:51.114 -> 4140636,-75,idle
15:56:52.214 -> 6017909,-64,idle
15:56:52.214 -> 6017909,-64,idle
15:56:54.122 -> 4143636,-75,idle
15:56:55.213 -> 6020899,-63,idle
15:56:55.213 -> 6020899,-63,idle
15:56:57.136 -> 4146636,-74,idle
15:56:58.210 -> 6023890,-65,idle
15:56:58.210 -> 6023890,-65,idle
15:57:00.100 -> 4149636,-75,idle
15:57:01.164 -> 6026881,-64,idle
15:57:01.164 -> 6026881,-64,idle
15:57:03.107 -> 4152636,-76,idle
15:57:04.167 -> 6029871,-64,idle
15:57:04.167 -> 6029871,-64,idle
15:57:06.118 -> 4155636,-72,idle
15:57:07.154 -> 6032862,-64,idle
15:57:07.154 -> 6032862,-64,idle
15:57:09.132 -> 4158636,-67,idle
15:57:10.156 -> 6035852,-64,idle
15:57:10.156 -> 6035852,-64,idle
15:57:12.141 -> 4161636,-67,idle
15:57:13.159 -> 6038843,-66,idle
15:57:13.159 -> 6038843,-66,idle
15:57:15.099 -> 4164636,-74,idle
15:57:16.111 -> 6041834,-66,idle
15:57:16.111 -> 6041834,-66,idle
15:57:18.100 -> 4167636,-75,idle
15:57:19.107 -> 6044824,-65,idle
15:57:19.107 -> 6044824,-65,idle
15:57:21.112 -> 4170636,-70,idle
15:57:22.111 -> 6047815,-65,idle
15:57:22.111 -> 6047815,-65,idle
15:57:24.107 -> 4173636,-73,idle
15:57:25.116 -> 6050806,-66,idle
15:57:25.116 -> 6050806,-66,idle
15:57:27.123 -> 4176636,-75,idle
15:57:28.114 -> 6053796,-63,idle
15:57:28.114 -> 6053796,-63,idle
15:57:30.137 -> 4179636,-75,idle
15:57:31.069 -> 6056787,-65,idle
15:57:31.069 -> 6056787,-65,idle
15:57:33.123 -> 4182636,-74,idle
15:57:34.071 -> 6059777,-65,idle
15:57:34.071 -> 6059777,-65,idle
15:57:36.138 -> 4185636,-77,idle
15:57:37.066 -> 6062768,-64,idle
15:57:37.066 -> 6062768,-64,idle
15:57:39.140 -> 4188636,-75,idle
15:57:40.071 -> 6065759,-67,idle
15:57:40.071 -> 6065759,-67,idle
15:57:42.104 -> 4191636,-76,idle
15:57:43.026 -> 6068749,-67,idle
15:57:43.026 -> 6068749,-67,idle
15:57:45.114 -> 4194636,-75,idle
15:57:46.029 -> 6071740,-66,idle
15:57:46.029 -> 6071740,-66,idle
15:57:48.113 -> 4197636,-77,idle
15:57:49.026 -> 6074731,-63,idle
15:57:49.026 -> 6074731,-63,idle
15:57:51.124 -> 4200636,-68,idle
15:57:52.017 -> 6077721,-67,idle
15:57:52.017 -> 6077721,-67,idle
15:57:54.126 -> 4203636,-77,idle
15:57:55.024 -> 6080712,-64,idle
15:57:55.024 -> 6080712,-64,idle
15:57:57.134 -> 4206636,-75,idle
15:57:58.021 -> 6083703,-68,idle
15:57:58.021 -> 6083703,-68,idle
15:58:00.095 -> 4209636,-75,idle
15:58:00.977 -> 6086694,-64,idle
15:58:00.977 -> 6086694,-64,idle
15:58:03.099 -> 4212636,-76,idle
15:58:03.981 -> 6089684,-65,idle
15:58:03.981 -> 6089684,-65,idle
15:58:06.105 -> 4215636,-76,idle
15:58:06.966 -> 6092675,-68,idle
15:58:06.966 -> 6092675,-68,idle
15:58:09.107 -> 4218636,-76,idle
15:58:09.963 -> 6095665,-65,idle
15:58:09.963 -> 6095665,-65,idle
15:58:12.118 -> 4221636,-76,idle
15:58:12.974 -> 6098656,-70,idle
15:58:12.974 -> 6098656,-70,idle
15:58:15.122 -> 4224636,-75,idle
15:58:15.928 -> 6101647,-66,idle
15:58:15.928 -> 6101647,-66,idle
15:58:18.115 -> 4227636,-75,idle
15:58:18.926 -> 6104638,-65,idle
15:58:18.926 -> 6104638,-65,idle
15:58:21.125 -> 4230636,-76,idle
15:58:21.929 -> 6107628,-66,idle
15:58:21.929 -> 6107628,-66,idle
15:58:23.636 -> 4233136,-76,idle
15:58:24.935 -> 6110619,-67,idle
15:58:24.935 -> 6110619,-67,idle
15:58:26.599 -> 4236136,-76,idle
15:58:27.885 -> 6113610,-65,idle
15:58:27.885 -> 6113610,-65,idle
15:58:29.633 -> 4239136,-77,idle
15:58:30.890 -> 6116600,-65,idle
15:58:30.890 -> 6116600,-65,idle
15:58:32.620 -> 4242136,-77,idle
15:58:33.898 -> 6119591,-66,idle
15:58:33.898 -> 6119591,-66,idle
15:58:35.608 -> 4245136,-78,idle
15:58:36.886 -> 6122582,-64,idle
15:58:36.886 -> 6122582,-64,idle
15:58:38.599 -> 4248136,-77,idle
15:58:39.886 -> 6125573,-67,idle
15:58:39.886 -> 6125573,-67,idle
15:58:41.640 -> 4251136,-77,idle
15:58:42.844 -> 6128563,-66,idle
15:58:42.844 -> 6128563,-66,idle
15:58:44.635 -> 4254136,-76,idle
15:58:45.853 -> 6131554,-67,idle
15:58:45.853 -> 6131554,-67,idle
15:58:47.618 -> 4257136,-74,idle
15:58:48.849 -> 6134545,-69,idle
15:58:48.849 -> 6134545,-69,idle
15:58:50.617 -> 4260136,-77,idle
15:58:51.836 -> 6137535,-69,idle
15:58:51.836 -> 6137535,-69,idle
15:58:53.613 -> 4263136,-77,idle
15:58:54.839 -> 6140526,-71,idle
15:58:54.839 -> 6140526,-71,idle
15:58:56.622 -> 4266136,-76,idle
15:58:57.837 -> 6143517,-67,idle
15:58:57.837 -> 6143517,-67,idle
15:58:59.628 -> 4269136,-77,idle
15:59:00.783 -> 6146507,-70,idle
15:59:00.783 -> 6146507,-70,idle
15:59:02.611 -> 4272136,-76,idle
15:59:03.783 -> 6149498,-73,idle
15:59:03.783 -> 6149498,-73,idle
15:59:05.608 -> 4275136,-78,idle
15:59:06.773 -> 6152489,-72,idle
15:59:06.773 -> 6152489,-72,idle
15:59:08.609 -> 4278136,-78,idle
15:59:09.769 -> 6155479,-72,idle
15:59:09.769 -> 6155479,-72,idle
15:59:11.602 -> 4281136,-78,idle
15:59:12.771 -> 6158470,-67,idle
15:59:12.771 -> 6158470,-67,idle
15:59:14.635 -> 4284136,-77,idle
15:59:15.779 -> 6161461,-64,idle
15:59:15.779 -> 6161461,-64,idle
15:59:17.615 -> 4287136,-75,idle
15:59:18.727 -> 6164451,-72,idle
15:59:18.727 -> 6164451,-72,idle
15:59:20.601 -> 4290136,-79,idle
15:59:21.734 -> 6167442,-69,idle
15:59:21.734 -> 6167442,-69,idle
15:59:23.634 -> 4293136,-72,idle
15:59:24.728 -> 6170433,-70,idle
15:59:24.728 -> 6170433,-70,idle
15:59:26.624 -> 4296136,-71,idle
15:59:27.726 -> 6173423,-71,idle
15:59:27.726 -> 6173423,-71,idle
15:59:29.622 -> 4299136,-73,idle
15:59:30.719 -> 6176414,-69,idle
15:59:30.719 -> 6176414,-69,idle
15:59:32.619 -> 4302136,-75,idle
15:59:33.723 -> 6179405,-68,idle
15:59:33.723 -> 6179405,-68,idle
15:59:35.613 -> 4305136,-73,idle
15:59:36.683 -> 6182395,-71,idle
15:59:36.683 -> 6182395,-71,idle
15:59:38.637 -> 4308136,-74,idle
15:59:39.676 -> 6185386,-67,idle
15:59:39.676 -> 6185386,-67,idle
15:59:41.631 -> 4311136,-76,idle
15:59:42.680 -> 6188376,-69,idle
15:59:42.680 -> 6188376,-69,idle
15:59:44.634 -> 4314136,-75,idle
15:59:45.682 -> 6191367,-72,idle
15:59:45.682 -> 6191367,-72,idle
15:59:47.620 -> 4317136,-77,idle
15:59:48.676 -> 6194358,-71,idle
15:59:48.676 -> 6194358,-71,idle
15:59:50.618 -> 4320136,-76,idle
15:59:51.635 -> 6197348,-69,idle
15:59:51.635 -> 6197348,-69,idle
15:59:53.601 -> 4323136,-74,idle
15:59:54.641 -> 6200339,-67,idle
15:59:54.641 -> 6200339,-67,idle
15:59:56.635 -> 4326136,-74,idle
15:59:57.637 -> 6203329,-66,idle
15:59:57.637 -> 6203329,-66,idle
15:59:59.629 -> 4329136,-73,idle
16:00:00.641 -> 6206320,-78,idle
16:00:00.641 -> 6206320,-78,idle
16:00:02.618 -> 4332136,-74,idle
16:00:03.595 -> 6209311,-66,idle
16:00:03.595 -> 6209311,-66,idle
16:00:05.619 -> 4335136,-75,idle
16:00:06.604 -> 6212301,-69,idle
16:00:06.604 -> 6212301,-69,idle
16:00:08.601 -> 4338136,-75,idle
16:00:09.606 -> 6215292,-76,idle
16:00:09.606 -> 6215292,-76,idle
16:00:11.598 -> 4341136,-74,idle
16:00:12.562 -> 6218283,-70,idle
16:00:12.562 -> 6218283,-70,idle
16:00:14.640 -> 4344136,-75,idle
16:00:15.565 -> 6221273,-67,idle
16:00:15.565 -> 6221273,-67,idle
16:00:17.595 -> 4347136,-72,idle
16:00:18.560 -> 6224264,-76,idle
16:00:18.560 -> 6224264,-76,idle
16:00:20.638 -> 4350136,-72,idle
16:00:21.550 -> 6227254,-66,idle
16:00:21.550 -> 6227254,-66,idle
16:00:23.618 -> 4353136,-74,idle
16:00:24.554 -> 6230245,-74,idle
16:00:24.554 -> 6230245,-74,idle
16:00:26.597 -> 4356136,-75,idle
16:00:27.553 -> 6233236,-70,idle
16:00:27.553 -> 6233236,-70,idle
16:00:29.596 -> 4359136,-77,idle
16:00:30.510 -> 6236226,-67,idle
16:00:30.510 -> 6236226,-67,idle
16:00:32.616 -> 4362136,-72,idle
16:00:33.514 -> 6239217,-69,idle
16:00:33.514 -> 6239217,-69,idle
16:00:35.628 -> 4365136,-75,idle
16:00:36.505 -> 6242208,-77,idle
16:00:36.505 -> 6242208,-77,idle
16:00:38.612 -> 4368136,-75,idle
16:00:39.502 -> 6245198,-70,idle
16:00:39.502 -> 6245198,-70,idle
16:00:41.612 -> 4371136,-75,idle
16:00:42.506 -> 6248189,-75,idle
16:00:42.506 -> 6248189,-75,idle
16:00:44.614 -> 4374136,-77,idle
16:00:45.464 -> 6251180,-69,idle
16:00:45.464 -> 6251180,-69,idle
16:00:47.617 -> 4377136,-72,idle
16:00:48.463 -> 6254170,-69,idle
16:00:48.463 -> 6254170,-69,idle
16:00:50.614 -> 4380136,-74,idle
16:00:51.453 -> 6257161,-69,idle
16:00:51.453 -> 6257161,-69,idle
16:00:53.603 -> 4383136,-74,idle
16:00:54.453 -> 6260152,-68,idle
16:00:54.453 -> 6260152,-68,idle
16:00:56.600 -> 4386136,-73,idle
16:00:57.454 -> 6263142,-68,idle
16:00:57.454 -> 6263142,-68,idle
16:00:59.610 -> 4389136,-72,idle
16:01:00.407 -> 6266133,-71,idle
16:01:00.407 -> 6266133,-71,idle
16:01:02.618 -> 4392136,-72,idle
16:01:03.411 -> 6269124,-72,idle
16:01:03.411 -> 6269124,-72,idle
16:01:05.622 -> 4395136,-72,idle
16:01:06.402 -> 6272114,-78,idle
16:01:06.402 -> 6272114,-78,idle
16:01:08.627 -> 4398136,-72,idle
16:01:09.398 -> 6275105,-77,idle
16:01:09.398 -> 6275105,-77,idle
16:01:11.626 -> 4401136,-71,idle
16:01:12.403 -> 6278096,-75,idle
16:01:12.403 -> 6278096,-75,idle
16:01:14.625 -> 4404136,-72,idle
16:01:15.361 -> 6281086,-70,idle
16:01:15.361 -> 6281086,-70,idle
16:01:17.612 -> 4407136,-75,idle
16:01:18.359 -> 6284077,-74,idle
16:01:18.359 -> 6284077,-74,idle
16:01:20.618 -> 4410136,-73,idle
16:01:21.350 -> 6287068,-74,idle
16:01:21.350 -> 6287068,-74,idle
16:01:23.616 -> 4413136,-69,idle
16:01:24.356 -> 6290059,-73,idle
16:01:24.356 -> 6290059,-73,idle
16:01:26.625 -> 4416136,-72,idle
16:01:27.352 -> 6293049,-74,idle
16:01:27.352 -> 6293049,-74,idle
16:01:29.630 -> 4419136,-74,idle
16:01:30.351 -> 6296040,-73,idle
16:01:30.351 -> 6296040,-73,idle
16:01:32.613 -> 4422136,-68,idle
16:01:33.346 -> 6299031,-74,idle
16:01:33.346 -> 6299031,-74,idle
16:01:35.607 -> 4425136,-72,idle
16:01:36.336 -> 6302022,-76,idle
16:01:36.336 -> 6302022,-76,idle
16:01:38.600 -> 4428136,-74,idle
16:01:39.320 -> 6305012,-74,idle
16:01:39.320 -> 6305012,-74,idle
16:01:41.635 -> 4431136,-72,idle
16:01:42.321 -> 6308003,-67,idle
16:01:42.321 -> 6308003,-67,idle
16:01:44.631 -> 4434136,-73,idle
16:01:45.278 -> 6310994,-66,idle
16:01:45.278 -> 6310994,-66,idle
16:01:47.596 -> 4437136,-75,idle
16:01:48.278 -> 6313984,-69,idle
16:01:48.278 -> 6313984,-69,idle
16:01:50.617 -> 4440136,-72,idle
16:01:51.269 -> 6316975,-65,idle
16:01:51.269 -> 6316975,-65,idle
16:01:53.624 -> 4443136,-75,idle
16:01:54.273 -> 6319966,-73,idle
16:01:54.273 -> 6319966,-73,idle
16:01:56.608 -> 4446136,-72,idle
16:01:57.271 -> 6322956,-70,idle
16:01:57.271 -> 6322956,-70,idle
16:01:59.623 -> 4449136,-75,idle
16:02:00.230 -> 6325947,-70,idle
16:02:00.230 -> 6325947,-70,idle
16:02:02.640 -> 4452136,-74,idle
16:02:03.228 -> 6328938,-67,idle
16:02:03.228 -> 6328938,-67,idle
16:02:05.604 -> 4455136,-70,idle
16:02:06.219 -> 6331928,-69,idle
16:02:06.219 -> 6331928,-69,idle
16:02:08.621 -> 4458136,-74,idle
16:02:09.214 -> 6334919,-72,idle
16:02:09.214 -> 6334919,-72,idle
16:02:11.640 -> 4461136,-77,idle
16:02:12.221 -> 6337910,-72,idle
16:02:12.221 -> 6337910,-72,idle
16:02:14.609 -> 4464136,-77,idle
16:02:15.179 -> 6340900,-69,idle
16:02:15.179 -> 6340900,-69,idle
16:02:17.632 -> 4467136,-76,idle
16:02:18.176 -> 6343891,-70,idle
16:02:18.176 -> 6343891,-70,idle
16:02:20.621 -> 4470136,-77,idle
16:02:21.170 -> 6346882,-74,idle
16:02:21.170 -> 6346882,-74,idle
16:02:23.622 -> 4473136,-78,idle
16:02:24.157 -> 6349872,-71,idle
16:02:24.157 -> 6349872,-71,idle
16:02:26.612 -> 4476136,-74,idle
16:02:27.160 -> 6352863,-73,idle
16:02:27.160 -> 6352863,-73,idle
16:02:29.616 -> 4479136,-72,idle
16:02:30.156 -> 6355854,-66,idle
16:02:30.156 -> 6355854,-66,idle
16:02:32.621 -> 4482136,-75,idle
16:02:33.153 -> 6358844,-69,idle
16:02:33.153 -> 6358844,-69,idle
16:02:35.629 -> 4485136,-75,idle
16:02:36.141 -> 6361835,-72,idle
16:02:36.141 -> 6361835,-72,idle
16:02:38.634 -> 4488136,-75,idle
16:02:39.134 -> 6364826,-72,idle
16:02:39.134 -> 6364826,-72,idle
16:02:41.638 -> 4491136,-73,idle
16:02:42.090 -> 6367816,-72,idle
16:02:42.090 -> 6367816,-72,idle
16:02:44.595 -> 4494136,-74,idle
16:02:45.097 -> 6370807,-72,idle
16:02:45.097 -> 6370807,-72,idle
16:02:47.591 -> 4497136,-74,idle
16:02:48.097 -> 6373798,-67,idle
16:02:48.097 -> 6373798,-67,idle
16:02:50.601 -> 4500136,-76,idle
16:02:51.099 -> 6376788,-68,idle
16:02:51.099 -> 6376788,-68,idle
16:02:53.593 -> 4503136,-75,idle
16:02:54.097 -> 6379779,-70,idle
16:02:54.097 -> 6379779,-70,idle
16:02:56.598 -> 4506136,-74,idle
16:02:57.049 -> 6382770,-75,idle
16:02:57.049 -> 6382770,-75,idle
16:02:59.610 -> 4509136,-73,idle
16:03:00.047 -> 6385760,-73,idle
16:03:00.047 -> 6385760,-73,idle
16:03:02.612 -> 4512136,-78,idle
16:03:03.051 -> 6388751,-69,idle
16:03:03.051 -> 6388751,-69,idle
16:03:05.613 -> 4515136,-78,idle
16:03:06.057 -> 6391741,-72,idle
16:03:06.057 -> 6391741,-72,idle
16:03:08.616 -> 4518136,-77,idle
16:03:09.050 -> 6394732,-68,idle
16:03:09.050 -> 6394732,-68,idle
16:03:11.618 -> 4521136,-78,idle
16:03:12.003 -> 6397723,-67,idle
16:03:12.003 -> 6397723,-67,idle
16:03:14.616 -> 4524136,-77,idle
16:03:15.002 -> 6400714,-67,idle
16:03:15.002 -> 6400714,-67,idle
16:03:17.628 -> 4527136,-78,idle
16:03:18.000 -> 6403704,-69,idle
16:03:18.000 -> 6403704,-69,idle
16:03:20.632 -> 4530136,-78,idle
16:03:21.007 -> 6406695,-70,idle
16:03:21.007 -> 6406695,-70,idle
16:03:23.625 -> 4533136,-79,idle
16:03:23.961 -> 6409686,-73,idle
16:03:23.961 -> 6409686,-73,idle
16:03:26.618 -> 4536136,-77,idle
16:03:26.964 -> 6412676,-68,idle
16:03:26.964 -> 6412676,-68,idle
16:03:29.620 -> 4539136,-79,idle
16:03:29.949 -> 6415667,-72,idle
16:03:29.949 -> 6415667,-72,idle
16:03:32.614 -> 4542136,-78,idle
16:03:32.935 -> 6418658,-76,idle
16:03:32.935 -> 6418658,-76,idle
16:03:35.613 -> 4545136,-77,idle
16:03:35.926 -> 6421649,-70,idle
16:03:35.926 -> 6421649,-70,idle
16:03:38.620 -> 4548136,-76,idle
16:03:38.923 -> 6424639,-70,idle
16:03:38.923 -> 6424639,-70,idle
16:03:41.629 -> 4551136,-75,idle
16:03:41.928 -> 6427630,-73,idle
16:03:41.928 -> 6427630,-73,idle
16:03:44.632 -> 4554136,-75,idle
16:03:44.929 -> 6430621,-71,idle
16:03:44.929 -> 6430621,-71,idle
16:03:47.628 -> 4557136,-77,idle
16:03:47.926 -> 6433612,-69,idle
16:03:47.926 -> 6433612,-69,idle
16:03:50.590 -> 4560136,-77,idle
16:03:50.912 -> 6436602,-65,idle
16:03:50.912 -> 6436602,-65,idle
16:03:53.599 -> 4563136,-73,idle
16:03:53.913 -> 6439593,-70,idle
16:03:53.913 -> 6439593,-70,idle
16:03:56.610 -> 4566136,-78,idle
16:03:56.869 -> 6442584,-71,idle
16:03:56.869 -> 6442584,-71,idle
16:03:59.620 -> 4569136,-76,idle
16:03:59.868 -> 6445575,-68,idle
16:03:59.868 -> 6445575,-68,idle
16:04:02.619 -> 4572136,-73,idle
16:04:02.872 -> 6448565,-69,idle
16:04:02.872 -> 6448565,-69,idle
16:04:05.613 -> 4575136,-75,idle
16:04:05.829 -> 6451556,-73,idle
16:04:05.829 -> 6451556,-73,idle
16:04:08.133 -> 4577636,-74,idle
16:04:08.825 -> 6454547,-74,idle
16:04:08.825 -> 6454547,-74,idle
16:04:10.608 -> 4580136,-75,idle
16:04:11.829 -> 6457537,-73,idle
16:04:11.829 -> 6457537,-73,idle
16:04:13.129 -> 4582636,-75,idle
16:04:14.836 -> 6460528,-68,idle
16:04:14.836 -> 6460528,-68,idle
16:04:15.602 -> 4585136,-75,idle
16:04:17.835 -> 6463519,-70,idle
16:04:17.835 -> 6463519,-70,idle
16:04:18.108 -> 4587636,-73,idle
16:04:20.631 -> 4590136,-76,idle
16:04:20.825 -> 6466510,-71,idle
16:04:20.825 -> 6466510,-71,idle
16:04:23.106 -> 4592636,-73,idle
16:04:23.783 -> 6469500,-73,idle
16:04:23.783 -> 6469500,-73,idle
16:04:25.626 -> 4595136,-74,idle
16:04:26.787 -> 6472491,-71,idle
16:04:26.787 -> 6472491,-71,idle
16:04:28.636 -> 4598136,-74,idle
16:04:29.784 -> 6475482,-72,idle
16:04:29.784 -> 6475482,-72,idle
16:04:31.114 -> 4600636,-76,idle
16:04:32.788 -> 6478472,-66,idle
16:04:32.788 -> 6478472,-66,idle
16:04:33.636 -> 4603136,-75,idle
16:04:35.778 -> 6481463,-70,idle
16:04:35.778 -> 6481463,-70,idle
16:04:36.112 -> 4605636,-74,idle
16:04:38.639 -> 4608136,-72,idle
16:04:38.726 -> 6484454,-62,idle
16:04:38.726 -> 6484454,-62,idle
16:04:41.115 -> 4610636,-76,idle
16:04:41.729 -> 6487444,-62,idle
16:04:41.729 -> 6487444,-62,idle
16:04:43.631 -> 4613136,-76,idle
16:04:44.737 -> 6490435,-63,idle
16:04:44.737 -> 6490435,-63,idle
16:04:46.593 -> 4616136,-76,idle
16:04:47.718 -> 6493426,-60,idle
16:04:47.718 -> 6493426,-60,idle
16:04:49.121 -> 4618636,-78,idle
16:04:50.709 -> 6496416,-62,idle
16:04:50.709 -> 6496416,-62,idle
16:04:51.601 -> 4621136,-69,idle
16:04:53.710 -> 6499407,-61,idle
16:04:53.710 -> 6499407,-61,idle
16:04:54.122 -> 4623636,-73,idle
16:04:56.603 -> 4626136,-76,idle
16:04:56.716 -> 6502398,-58,idle
16:04:56.716 -> 6502398,-58,idle
16:04:59.617 -> 4629136,-76,idle
16:04:59.665 -> 6505388,-59,idle
16:04:59.665 -> 6505388,-59,idle
16:05:02.616 -> 4632136,-77,idle
16:05:02.673 -> 6508379,-61,idle
16:05:02.673 -> 6508379,-61,idle
16:05:05.137 -> 4634636,-77,idle
16:05:05.664 -> 6511369,-62,idle
16:05:05.664 -> 6511369,-62,idle
16:05:08.100 -> 4637636,-75,idle
16:05:08.660 -> 6514360,-60,idle
16:05:08.660 -> 6514360,-60,idle
16:05:10.628 -> 4640136,-77,idle
16:05:11.664 -> 6517351,-62,idle
16:05:11.664 -> 6517351,-62,idle
16:05:13.635 -> 4643136,-77,idle
16:05:14.621 -> 6520341,-73,idle
16:05:14.621 -> 6520341,-73,idle
16:05:16.603 -> 4646136,-76,idle
16:05:17.619 -> 6523332,-67,idle
16:05:17.619 -> 6523332,-67,idle
16:05:19.620 -> 4649136,-77,idle
16:05:20.623 -> 6526323,-67,idle
16:05:20.623 -> 6526323,-67,idle
16:05:22.633 -> 4652136,-77,idle
16:05:23.626 -> 6529313,-66,idle
16:05:23.626 -> 6529313,-66,idle
16:05:25.637 -> 4655136,-77,idle
16:05:26.579 -> 6532304,-63,idle
16:05:26.579 -> 6532304,-63,idle
16:05:28.118 -> 4657636,-77,idle
16:05:29.575 -> 6535294,-64,idle
16:05:29.575 -> 6535294,-64,idle
16:05:31.134 -> 4660636,-74,idle
16:05:32.578 -> 6538285,-66,idle
16:05:32.578 -> 6538285,-66,idle
16:05:33.592 -> 4663136,-76,idle
16:05:35.569 -> 6541276,-66,idle
16:05:35.569 -> 6541276,-66,idle
16:05:36.605 -> 4666136,-76,idle
16:05:38.565 -> 6544266,-63,idle
16:05:38.565 -> 6544266,-63,idle
16:05:39.131 -> 4668636,-76,idle
16:05:41.573 -> 6547257,-63,idle
16:05:41.573 -> 6547257,-63,idle
16:05:42.094 -> 4671636,-79,idle
16:05:44.529 -> 6550248,-65,idle
16:05:44.529 -> 6550248,-65,idle
16:05:44.614 -> 4674136,-76,idle
16:05:47.526 -> 6553239,-65,idle
16:05:47.526 -> 6553239,-65,idle
16:05:47.626 -> 4677136,-78,idle
16:05:50.520 -> 6556229,-64,idle
16:05:50.520 -> 6556229,-64,idle
16:05:50.593 -> 4680136,-77,idle
16:05:53.120 -> 4682636,-77,idle
16:05:53.524 -> 6559220,-62,idle
16:05:53.524 -> 6559220,-62,idle
16:05:56.126 -> 4685636,-70,idle
16:05:56.481 -> 6562210,-64,idle
16:05:56.481 -> 6562210,-64,idle
16:05:59.133 -> 4688636,-68,idle
16:05:59.480 -> 6565201,-64,idle
16:05:59.480 -> 6565201,-64,idle
16:06:02.126 -> 4691636,-69,idle
16:06:02.478 -> 6568192,-63,idle
16:06:02.478 -> 6568192,-63,idle
16:06:05.131 -> 4694636,-75,idle
16:06:05.465 -> 6571182,-69,idle
16:06:05.465 -> 6571182,-69,idle
16:06:08.096 -> 4697636,-75,idle
16:06:08.457 -> 6574173,-64,idle
16:06:08.457 -> 6574173,-64,idle
16:06:11.108 -> 4700636,-74,idle
16:06:11.458 -> 6577164,-64,idle
16:06:11.458 -> 6577164,-64,idle
16:06:14.106 -> 4703636,-75,idle
16:06:14.464 -> 6580154,-63,idle
16:06:14.464 -> 6580154,-63,idle
16:06:16.591 -> 4706136,-75,idle
16:06:17.418 -> 6583145,-63,idle
16:06:17.418 -> 6583145,-63,idle
16:06:19.604 -> 4709136,-74,idle
16:06:20.421 -> 6586136,-64,idle
16:06:20.421 -> 6586136,-64,idle
16:06:22.131 -> 4711636,-75,idle
16:06:23.426 -> 6589126,-64,idle
16:06:23.426 -> 6589126,-64,idle
16:06:25.117 -> 4714636,-76,idle
16:06:26.428 -> 6592117,-64,idle
16:06:26.428 -> 6592117,-64,idle
16:06:28.132 -> 4717636,-76,idle
16:06:29.423 -> 6595108,-66,idle
16:06:29.423 -> 6595108,-66,idle
16:06:31.097 -> 4720636,-77,idle
16:06:32.378 -> 6598099,-64,idle
16:06:32.378 -> 6598099,-64,idle
16:06:34.134 -> 4723636,-75,idle
16:06:35.378 -> 6601089,-70,idle
16:06:35.378 -> 6601089,-70,idle
16:06:37.099 -> 4726636,-76,idle
16:06:38.366 -> 6604080,-67,idle
16:06:38.366 -> 6604080,-67,idle
16:06:40.109 -> 4729636,-76,idle
16:06:41.362 -> 6607071,-63,idle
16:06:41.362 -> 6607071,-63,idle
16:06:43.126 -> 4732636,-73,idle
16:06:44.367 -> 6610061,-65,idle
16:06:44.367 -> 6610061,-65,idle
16:06:45.595 -> 4735136,-76,idle
16:06:47.324 -> 6613052,-68,idle
16:06:47.324 -> 6613052,-68,idle
16:06:48.635 -> 4738136,-75,idle
16:06:50.324 -> 6616043,-64,idle
16:06:50.324 -> 6616043,-64,idle
16:06:51.599 -> 4741136,-72,idle
16:06:53.329 -> 6619033,-64,idle
16:06:53.329 -> 6619033,-64,idle
